ROW_ID,temp_cpu,temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,reset,time_stamp
30621,32.28,28.09,25.58,45.07,1008.09,0.97,51.74,167.63,-43.018665,-8.955904,4.62292,-0.000599,0.018851,0.014838,-0.000865,-0.000958,9.3e-05,0,2016-02-20 00:30:31
30622,32.26,28.09,25.58,45.06,1008.08,1.25,51.72,167.75,-43.116214,-9.018268,4.65445,-0.000679,0.018998,0.014804,-0.000237,-0.00015,0.000136,0,2016-02-20 00:30:40
30623,32.28,28.08,25.58,45.24,1008.08,1.91,51.98,168.16,-43.291426,-8.748031,4.487219,-0.000726,0.018889,0.014832,-0.000754,-0.000434,-0.000145,0,2016-02-20 00:30:51
30624,32.29,28.09,25.58,45.18,1008.06,1.47,51.82,168.04,-43.586254,-8.829322,4.455874,-0.00057,0.019128,0.014644,-0.000526,-0.000805,8.3e-05,0,2016-02-20 00:31:00
30625,32.32,28.09,25.57,45.06,1008.07,1.51,51.59,167.64,-43.621898,-9.448954,4.596387,-0.000645,0.018718,0.014891,-0.000588,-0.000404,-6.3e-05,0,2016-02-20 00:31:10
30626,32.26,28.08,25.58,44.88,1008.06,1.53,51.78,167.5,-43.973385,-9.46281,4.730609,-0.000684,0.018949,0.014892,-0.000745,-0.000222,0.000124,0,2016-02-20 00:31:20
30627,32.29,28.08,25.57,45.06,1008.05,1.68,51.95,167.76,-44.284661,-9.460181,4.604796,-0.000631,0.018989,0.014691,-0.00046,-0.000689,1e-05,0,2016-02-20 00:31:30
30628,32.28,28.09,25.57,44.95,1008.07,1.8,52.09,167.72,-44.472196,-9.483683,4.758179,-0.000571,0.018841,0.014398,-5e-05,8.6e-05,-5.5e-05,0,2016-02-20 00:31:40
30629,32.27,28.09,25.58,44.91,1008.11,1.25,51.88,167.83,-44.79011,-9.41675,4.647906,-0.000663,0.018848,0.014754,-0.000333,-7.1e-05,-0.000121,0,2016-02-20 00:31:50
30630,32.32,28.08,25.58,45.17,1008.08,1.84,52.0,168.12,-45.053225,-9.5102,4.364412,-0.00074,0.018794,0.0148,0.000234,0.000347,-0.000167,0,2016-02-20 00:32:00
30631,32.29,28.09,25.57,44.85,1008.09,1.71,51.91,168.46,-45.162308,-9.472419,4.172837,-0.000663,0.01905,0.014824,-0.00034,-0.000188,-7.4e-05,0,2016-02-20 00:32:10
30632,32.23,28.09,25.57,44.96,1008.07,1.51,51.85,168.36,-45.39546,-9.645914,4.047619,-0.000547,0.018696,0.01464,7.5e-05,0.000357,-0.000103,0,2016-02-20 00:32:21
30633,32.28,28.08,25.57,45.1,1008.09,1.8,52.11,168.45,-45.88086,-9.78638,4.157031,-0.000692,0.018895,0.014718,-0.000605,-0.000113,-4.1e-05,0,2016-02-20 00:32:30
30634,32.3,28.08,25.57,45.0,1008.1,2.1,52.11,168.53,-46.316166,-9.745295,4.126735,-0.000676,0.01879,0.014738,-3.9e-05,0.000503,1.7e-05,0,2016-02-20 00:32:41
30635,32.24,28.1,25.57,45.0,1008.08,1.1,51.79,168.85,-46.41017,-9.756934,3.574747,-0.000728,0.018757,0.01481,0.000174,0.000392,1.2e-05,0,2016-02-20 00:32:50
30636,32.22,28.08,25.57,45.21,1008.11,1.19,51.83,168.85,-46.954781,-10.096047,3.562632,-0.000609,0.018679,0.01473,0.000117,0.00011,-0.000214,0,2016-02-20 00:33:01
30637,32.31,28.08,25.57,45.02,1008.1,1.19,51.86,169.08,-47.35611,-10.109782,3.525225,-0.000668,0.018864,0.014691,-0.000122,-4.4e-05,-0.000356,0,2016-02-20 00:33:10
30638,32.26,28.08,25.57,45.11,1008.11,1.83,51.85,169.05,-47.579209,-9.773515,3.661724,-0.000624,0.018734,0.014591,-0.000178,0.00017,6.8e-05,0,2016-02-20 00:33:20
30639,32.29,28.08,25.57,45.03,1008.08,1.7,51.79,169.2,-47.86822,-9.894622,3.72538,-0.000632,0.018613,0.014882,0.000446,0.000579,0.000156,0,2016-02-20 00:33:30
30640,32.3,28.09,25.57,44.84,1008.07,1.62,52.08,169.29,-48.18921,-9.605636,4.109723,-0.000576,0.018974,0.014835,0.000148,0.000572,5.8e-05,0,2016-02-20 00:33:40
30641,32.25,28.1,25.57,44.9,1008.08,1.6,51.88,169.25,-48.528899,-9.958044,3.851617,-0.000667,0.018806,0.014743,-0.000213,0.000216,-1.7e-05,0,2016-02-20 00:33:51
30642,32.32,28.1,25.57,45.19,1008.06,1.49,52.13,169.14,-48.87447,-10.380502,3.836468,-0.000645,0.018719,0.014658,0.000503,0.000938,7.9e-05,0,2016-02-20 00:34:00
30643,32.23,28.1,25.57,44.97,1008.07,1.33,51.99,169.09,-49.152986,-10.343705,3.768183,-0.00068,0.018713,0.014745,0.000707,0.000798,-8e-06,0,2016-02-20 00:34:11
30644,32.29,28.09,25.58,45.1,1008.06,1.24,52.03,169.21,-49.596905,-10.371683,3.594256,-0.000681,0.018622,0.014593,0.000541,0.000801,9.6e-05,0,2016-02-20 00:34:20
30645,32.25,28.1,25.58,45.23,1008.08,1.13,51.98,169.67,-50.085107,-9.990501,3.582319,-0.000657,0.018645,0.014638,0.00055,0.000787,7.6e-05,0,2016-02-20 00:34:30
30646,32.26,28.11,25.58,45.06,1008.05,1.61,52.03,169.99,-50.367985,-9.942986,3.55597,-0.000654,0.018762,0.014769,0.000879,0.00145,0.000153,0,2016-02-20 00:34:40
30647,32.28,28.11,25.58,45.06,1008.04,0.85,51.79,169.79,-50.544222,-10.073846,3.367209,-0.000668,0.018781,0.014855,0.00082,0.000791,0.000221,0,2016-02-20 00:34:50
30648,32.26,28.1,25.58,44.97,1008.04,1.83,51.98,170.29,-51.154478,-9.998017,3.155843,-0.000688,0.018947,0.01499,6.9e-05,0.000413,-0.000102,0,2016-02-20 00:35:01
30649,32.29,28.1,25.58,44.86,1008.02,2.17,52.37,170.86,-50.962125,-9.946281,2.647298,-0.000739,0.019135,0.014828,0.000618,0.000553,8.6e-05,0,2016-02-20 00:35:10
30650,32.27,28.08,25.58,45.06,1008.0,1.43,51.82,170.7,-51.416022,-10.195183,2.599469,-0.000752,0.018776,0.014658,0.000227,0.000758,9.4e-05,0,2016-02-20 00:35:21
30651,32.26,28.1,25.58,45.05,1008.0,1.62,52.2,170.68,-51.863496,-10.37411,2.717736,-0.001262,0.01887,0.014502,0.001129,0.001044,6.9e-05,0,2016-02-20 00:35:30
30652,32.26,28.12,25.58,45.0,1008.01,1.5,51.77,170.66,-52.206268,-10.20007,2.833874,-0.000629,0.018697,0.014758,0.000316,0.000317,-0.000157,0,2016-02-20 00:35:41
30653,32.27,28.11,25.58,44.96,1008.0,1.17,52.11,170.91,-52.808254,-10.064638,2.642373,-0.000645,0.019028,0.014593,0.000683,0.000491,0.000159,0,2016-02-20 00:35:50
30654,32.32,28.09,25.58,45.04,1008.0,1.12,51.68,171.1,-52.955188,-9.811186,2.4702,-0.000631,0.018687,0.014857,0.000301,0.000212,7.4e-05,0,2016-02-20 00:36:00
30655,32.25,28.1,25.58,44.86,1008.03,1.23,51.97,171.59,-53.244121,-9.666764,2.20325,-0.00064,0.018701,0.014726,0.00052,0.000239,-6.1e-05,0,2016-02-20 00:36:11
30656,32.27,28.1,25.58,44.88,1008.01,1.51,51.89,172.04,-53.445815,-9.740024,1.720506,-0.000589,0.01868,0.014575,0.000698,0.00074,0.000262,0,2016-02-20 00:36:20
30657,32.27,28.11,25.58,44.99,1008.0,1.72,52.06,172.14,-53.719602,-9.772254,1.50376,-0.000598,0.018744,0.014772,0.00075,0.000481,0.000126,0,2016-02-20 00:36:31
30658,32.27,28.11,25.58,45.0,1007.99,1.92,52.23,172.67,-54.284179,-9.551724,1.159481,-0.000719,0.018871,0.014685,0.000537,0.000547,-0.000198,0,2016-02-20 00:36:40
30659,32.27,28.09,25.58,44.97,1008.0,0.84,51.79,172.76,-54.806036,-9.214628,1.239206,-0.000686,0.018796,0.014854,0.000136,0.000156,-3.9e-05,0,2016-02-20 00:36:51
30660,32.23,28.1,25.58,44.9,1007.98,1.11,51.8,172.99,-55.1341,-9.22741,1.236773,-0.000695,0.018489,0.014856,0.000104,0.000123,-6e-05,0,2016-02-20 00:37:00
30661,32.28,28.08,25.58,45.04,1007.98,2.06,52.18,173.19,-55.355773,-9.11929,1.207037,-0.000623,0.018997,0.014511,-1.7e-05,0.000496,-1.8e-05,0,2016-02-20 00:37:10
30662,32.28,28.1,25.57,45.04,1008.01,2.15,52.01,173.34,-55.855115,-9.07498,1.118786,-0.000668,0.01883,0.014716,-0.000481,-0.000287,-4e-06,0,2016-02-20 00:37:21
30663,32.26,28.1,25.57,45.02,1008.01,1.33,51.75,173.44,-56.211179,-8.940775,1.056363,-0.000677,0.018761,0.014789,-5e-05,0.000472,-0.000256,0,2016-02-20 00:37:30
30664,32.26,28.09,25.57,45.07,1008.03,1.87,52.08,173.79,-56.560825,-8.630437,0.872617,-0.00067,0.018732,0.014723,-6e-06,7.6e-05,-0.000229,0,2016-02-20 00:37:40
30665,32.24,28.1,25.57,44.97,1007.99,1.35,51.87,173.99,-56.890647,-8.671769,0.68606,-0.000571,0.018458,0.01468,-0.000237,-0.000104,3.7e-05,0,2016-02-20 00:37:50
30666,32.25,28.08,25.57,45.04,1008.0,1.51,51.92,174.44,-57.261758,-8.277577,0.541606,-0.000663,0.018855,0.014804,-0.000399,-0.000195,-1.8e-05,0,2016-02-20 00:38:00
30667,32.31,28.08,25.57,44.95,1008.02,1.61,51.89,174.35,-57.60583,-8.245914,0.582707,-0.000655,0.018784,0.01468,-0.000901,-0.000707,-4.8e-05,0,2016-02-20 00:38:11
30668,32.27,28.1,25.57,45.04,1008.02,1.05,51.77,174.64,-58.023331,-7.861999,0.593227,-0.000626,0.018562,0.014684,-0.000331,-0.000149,-3.9e-05,0,2016-02-20 00:38:20
30669,32.28,28.1,25.57,44.86,1008.01,1.75,52.0,174.95,-58.259673,-7.672328,0.358624,-0.000629,0.018821,0.014549,0.000135,0.000269,-0.00019,0,2016-02-20 00:38:31
30670,32.32,28.1,25.57,44.99,1007.96,1.02,51.78,175.31,-58.67843,-7.279929,0.070981,-0.00063,0.018857,0.014904,-0.000159,-0.000497,-0.000314,0,2016-02-20 00:38:40
30671,32.2,28.1,25.57,45.08,1007.98,1.66,51.95,175.78,-58.910901,-7.264738,-0.357029,-0.000666,0.018633,0.014714,-0.000792,-0.000489,-0.00016,0,2016-02-20 00:38:51
30672,32.29,28.09,25.57,44.96,1007.97,1.09,51.74,176.09,-59.186823,-7.011653,-0.552447,-0.000657,0.018613,0.014629,-0.000475,-0.000313,-0.00032,0,2016-02-20 00:39:00
30673,32.26,28.08,25.57,44.98,1007.96,1.71,51.97,176.2,-59.267715,-6.756495,-0.290862,-0.000637,0.018741,0.014882,-0.000109,-0.00025,-0.00049,0,2016-02-20 00:39:10
30674,32.29,28.06,25.57,45.0,1007.97,1.76,52.01,176.56,-59.520615,-6.490579,-0.703195,-0.000633,0.018812,0.014568,-0.000112,-0.000171,-0.000386,0,2016-02-20 00:39:20
30675,32.27,28.08,25.57,45.05,1007.98,1.45,51.77,176.96,-59.856118,-6.077212,-0.863996,-0.000609,0.018629,0.014828,-0.000234,-0.000219,-0.000223,0,2016-02-20 00:39:30
30676,32.33,28.07,25.57,44.95,1007.96,0.95,52.01,177.09,-60.264645,-6.0079,-0.8237,-0.000688,0.018692,0.014662,0.000228,-0.000116,0.000142,0,2016-02-20 00:39:40
30677,32.32,28.08,25.57,44.88,1007.96,0.68,52.09,177.31,-60.626639,-5.591016,-1.032285,-6.9e-05,0.018777,0.014494,-0.000637,-0.000749,2e-05,0,2016-02-20 00:39:50
30678,32.25,28.09,25.57,45.01,1007.96,1.3,51.99,177.75,-60.677356,-5.190916,-1.061554,-0.000626,0.018756,0.014616,-0.000429,-0.000575,0.000116,0,2016-02-20 00:40:01
30679,32.23,28.09,25.57,44.92,1007.99,0.99,52.17,178.0,-61.0937,-5.046569,-1.372305,-0.000594,0.018636,0.014553,0.000143,-4.7e-05,6e-06,0,2016-02-20 00:40:10
30680,32.28,28.08,25.57,44.86,1007.98,1.15,52.03,178.73,-61.303244,-4.678848,-2.033548,-0.000704,0.01882,0.014602,0.000387,0.000502,-0.000153,0,2016-02-20 00:40:21
30681,32.31,28.09,25.57,45.07,1007.93,2.42,51.97,178.93,-61.644201,-4.590309,-2.114648,-0.000656,0.01872,0.014668,0.000378,0.000229,-2e-06,0,2016-02-20 00:40:30
30682,32.32,28.08,25.57,44.93,1007.95,1.59,51.81,178.97,-61.800672,-4.313209,-1.933771,-0.00071,0.018647,0.014718,0.000621,0.000811,0.000135,0,2016-02-20 00:40:40
30683,32.25,28.09,25.57,44.93,1007.97,1.42,51.94,179.11,-62.050961,-3.906073,-1.924199,-0.00066,0.018816,0.014814,0.00072,0.000549,4.1e-05,0,2016-02-20 00:40:51
30684,32.27,28.09,25.57,44.86,1007.96,1.47,52.07,179.42,-62.047861,-3.742062,-2.21955,-0.00067,0.018837,0.014736,-0.000129,6.1e-05,-0.000141,0,2016-02-20 00:41:00
30685,32.23,28.09,25.57,44.96,1007.96,1.14,51.76,179.68,-62.199097,-3.432146,-2.251595,-0.000682,0.018641,0.014666,8.9e-05,0.000178,-0.000204,0,2016-02-20 00:41:11
30686,32.25,28.1,25.57,45.02,1007.95,1.15,51.82,180.09,-62.55572,-2.939342,-2.502004,-0.000646,0.018717,0.014755,1.8e-05,2.6e-05,-5.6e-05,0,2016-02-20 00:41:20
30687,32.29,28.1,25.57,45.2,1007.95,1.27,51.91,180.16,-62.642006,-2.602029,-2.336461,-0.000612,0.018705,0.014796,-0.000363,-4.3e-05,-1.4e-05,0,2016-02-20 00:41:31
30688,32.22,28.1,25.57,44.92,1007.94,1.66,52.09,180.4,-62.850524,-2.297422,-2.397466,-0.000609,0.018695,0.014555,-0.000132,-9e-06,-0.000123,0,2016-02-20 00:41:40
30689,32.29,28.1,25.57,44.95,1007.95,1.68,52.02,181.03,-63.051345,-1.952413,-2.976714,-0.000594,0.018812,0.014634,-0.000398,-0.000605,0.000128,0,2016-02-20 00:41:51
30690,32.3,28.08,25.57,45.07,1007.96,1.36,52.02,181.31,-63.116417,-1.494392,-3.070525,-0.000741,0.018817,0.014525,-0.000247,-0.000397,-7.9e-05,0,2016-02-20 00:42:00
30691,32.3,28.09,25.57,44.99,1007.96,0.9,52.16,181.46,-62.860556,-1.53551,-3.225417,-0.000688,0.018824,0.014587,-0.000351,-0.000372,-4e-05,0,2016-02-20 00:42:10
30692,32.26,28.07,25.57,44.97,1007.95,1.64,52.0,181.88,-63.038759,-1.20787,-3.669343,-0.000728,0.019016,0.014791,-0.000474,-0.00042,-7.1e-05,0,2016-02-20 00:42:20
30693,32.25,28.09,25.57,44.85,1007.92,2.18,52.07,182.19,-63.282021,-0.80243,-3.766787,-0.000617,0.018786,0.014383,-0.000678,-0.000368,9.9e-05,0,2016-02-20 00:42:30
30694,32.22,28.1,25.57,44.9,1007.91,1.71,51.93,182.87,-63.243945,-0.067479,-4.139343,-0.000675,0.018678,0.014523,-4.5e-05,5.7e-05,-0.000231,0,2016-02-20 00:42:41
30695,32.28,28.1,25.57,45.02,1007.94,1.5,51.86,183.07,-63.439169,0.08851,-4.21749,-0.000645,0.018622,0.014848,0.000204,-0.000295,-0.000183,0,2016-02-20 00:42:50
30696,32.21,28.09,25.57,45.04,1007.94,1.39,51.94,183.54,-63.589518,0.44162,-4.65454,-0.000658,0.018748,0.014792,-2.9e-05,0.000183,-7.5e-05,0,2016-02-20 00:43:01
30697,32.24,28.1,25.57,45.05,1007.9,1.42,51.73,183.98,-63.510491,0.797644,-5.001286,-0.000566,0.018533,0.01477,-0.00036,-0.000679,-4.8e-05,0,2016-02-20 00:43:10
30698,32.23,28.1,25.57,45.12,1007.91,1.16,51.84,184.21,-63.44657,1.159388,-5.056062,-0.000748,0.01866,0.01464,-0.00014,-0.000185,-0.000131,0,2016-02-20 00:43:21
30699,32.31,28.08,25.57,44.91,1007.93,1.78,51.95,184.66,-63.406857,1.465206,-5.247465,-0.000703,0.018916,0.014851,4e-06,-0.00021,-0.000297,0,2016-02-20 00:43:30
30700,32.27,28.09,25.57,44.88,1007.92,1.06,51.77,184.7,-63.130316,1.77346,-5.155922,-0.000611,0.018389,0.014784,-0.000555,-0.000474,-0.000173,0,2016-02-20 00:43:41
30701,32.22,28.09,25.57,44.99,1007.93,1.9,51.88,185.01,-63.173176,1.884364,-5.735814,-0.000639,0.019041,0.014653,-0.000482,-0.000391,-0.000358,0,2016-02-20 00:43:50
30702,32.3,28.08,25.57,45.0,1007.91,1.78,51.75,185.53,-63.332427,2.265961,-6.055276,-0.000672,0.018591,0.014653,-0.000308,-0.000554,-0.000144,0,2016-02-20 00:44:00
30703,32.24,28.1,25.57,44.94,1007.91,1.32,52.04,185.79,-63.196376,2.760298,-5.77052,-0.000658,0.018967,0.014984,-8e-06,0.00011,0.000115,0,2016-02-20 00:44:10
30704,32.25,28.09,25.57,44.95,1007.9,1.27,52.12,185.99,-62.964418,3.299093,-5.864336,-0.000681,0.018871,0.014491,-0.000143,-0.000241,-1.5e-05,0,2016-02-20 00:44:20
30705,32.28,28.09,25.57,44.94,1007.87,1.68,51.93,187.03,-63.038751,3.829658,-6.872063,-0.000692,0.018675,0.014764,-0.000639,-0.000589,-4.3e-05,0,2016-02-20 00:44:30
30706,32.27,28.09,25.57,45.05,1007.88,1.52,51.84,187.38,-62.968294,4.142937,-7.057882,-0.000585,0.018739,0.014793,-0.000579,-0.000539,-6.3e-05,0,2016-02-20 00:44:40
30707,32.19,28.09,25.57,45.07,1007.91,1.42,52.06,187.67,-62.872689,4.687818,-7.069486,-0.000663,0.018784,0.014766,-0.000186,-0.000229,8.3e-05,0,2016-02-20 00:44:51
30708,32.32,28.09,25.57,44.89,1007.92,1.39,51.83,188.08,-62.43086,5.13072,-7.255893,-0.000741,0.01873,0.014695,-0.000659,-0.000842,6.2e-05,0,2016-02-20 00:45:00
30709,32.31,28.09,25.57,44.98,1007.92,1.57,51.79,188.61,-62.556255,5.495859,-7.845432,-0.000554,0.01855,0.01489,-0.000635,-0.0006,1.3e-05,0,2016-02-20 00:45:11
30710,32.31,28.1,25.57,44.97,1007.92,1.38,51.88,189.13,-62.380973,5.798357,-8.00364,-0.001161,0.018728,0.01472,0.000454,0.000296,-5.4e-05,0,2016-02-20 00:45:20
30711,32.23,28.08,25.57,45.03,1007.89,0.91,52.14,189.51,-62.239514,6.32634,-8.258478,-0.000559,0.018717,0.014478,0.000175,6.6e-05,5.8e-05,0,2016-02-20 00:45:31
30712,32.3,28.08,25.57,44.89,1007.87,1.47,51.85,190.0,-61.914022,6.837658,-8.36837,-6.2e-05,0.018651,0.014695,0.000445,0.000434,9.2e-05,0,2016-02-20 00:45:40
30713,32.34,28.09,25.57,44.97,1007.88,1.24,51.91,190.14,-61.779288,6.942991,-8.398142,-0.000626,0.018797,0.014764,-0.000119,0.000214,5.5e-05,0,2016-02-20 00:45:50
30714,32.25,28.09,25.57,44.81,1007.89,1.34,52.14,190.75,-61.706084,7.695491,-8.586446,-0.000664,0.018695,0.014497,0.000128,0.000222,-7e-05,0,2016-02-20 00:46:01
30715,32.22,28.08,25.57,44.88,1007.88,1.62,51.78,190.78,-61.278729,7.826144,-8.635198,-0.000663,0.018658,0.01449,0.00035,-9.9e-05,-8e-05,0,2016-02-20 00:46:10
30716,32.22,28.08,25.57,44.89,1007.88,1.07,52.22,191.09,-60.89049,8.139319,-8.710338,-0.00068,0.018665,0.0145,0.000148,-0.000259,6.7e-05,0,2016-02-20 00:46:21
30717,32.26,28.08,25.57,45.0,1007.9,1.32,52.05,191.37,-60.92221,8.374271,-8.917408,-0.00071,0.018698,0.014509,1.4e-05,-0.000494,3e-06,0,2016-02-20 00:46:30
30718,32.27,28.09,25.57,45.2,1007.89,2.0,52.01,191.83,-60.363993,8.870961,-9.0402,-0.000681,0.018801,0.014664,-0.0004,-0.000765,9.9e-05,0,2016-02-20 00:46:40
30719,32.29,28.09,25.57,45.12,1007.88,1.49,52.15,192.43,-60.186171,9.101904,-9.663773,-0.000698,0.018846,0.014674,0.000199,-0.000295,0.000229,0,2016-02-20 00:46:50
30720,32.29,28.08,25.57,45.06,1007.86,1.33,52.12,193.09,-60.054332,9.70463,-9.888083,-0.000598,0.018829,0.014678,-2.7e-05,-0.000285,0.000154,0,2016-02-20 00:47:00
30721,32.29,28.07,25.56,44.89,1007.85,1.71,51.9,193.65,-59.822949,9.944801,-10.326924,-0.000655,0.018828,0.014854,0.000211,7e-05,5.1e-05,0,2016-02-20 00:47:10
30722,32.24,28.08,25.56,45.14,1007.84,1.08,52.01,194.24,-59.130322,10.273293,-10.511592,-0.000686,0.018426,0.01458,0.000636,0.00032,6.7e-05,0,2016-02-20 00:47:20
30723,32.33,28.09,25.56,44.92,1007.86,1.15,51.97,194.38,-58.747098,10.475981,-10.804625,-0.000614,0.018512,0.01445,3.4e-05,-2.7e-05,5e-06,0,2016-02-20 00:47:30
30724,32.26,28.08,25.56,44.92,1007.87,0.75,51.93,195.07,-58.523079,11.011127,-11.142495,-0.000636,0.018691,0.014738,-0.000145,-0.000309,0.000369,0,2016-02-20 00:47:40
30725,32.24,28.08,25.56,45.12,1007.86,0.97,52.07,195.34,-58.313968,11.39426,-11.104845,-0.00076,0.018967,0.014543,-0.00014,-6.5e-05,0.000387,0,2016-02-20 00:47:51
30726,32.32,28.08,25.56,44.99,1007.86,1.07,52.14,196.15,-57.880312,11.632496,-11.838099,-0.000683,0.018922,0.014658,0.000201,0.000152,0.000327,0,2016-02-20 00:48:00
30727,32.3,28.08,25.56,45.05,1007.85,1.33,52.05,196.28,-57.363018,11.872009,-11.924249,-0.00066,0.018705,0.014546,-0.000204,-0.000223,0.000314,0,2016-02-20 00:48:11
30728,32.28,28.08,25.56,45.02,1007.82,1.2,51.98,196.86,-57.092039,12.147549,-12.192849,-0.000661,0.01879,0.014702,-0.000228,-0.000379,0.000105,0,2016-02-20 00:48:20
30729,32.26,28.08,25.56,44.88,1007.83,1.55,51.79,197.52,-56.377435,12.662577,-12.507797,-0.000542,0.018552,0.014658,-0.000594,-0.000241,-1.2e-05,0,2016-02-20 00:48:31
30730,32.26,28.07,25.56,44.96,1007.85,1.54,52.0,198.08,-55.971989,13.012905,-12.826613,-0.000617,0.018548,0.014569,-0.000101,-2.6e-05,0.000227,0,2016-02-20 00:48:40
30731,32.27,28.07,25.57,45.17,1007.85,1.56,52.17,198.52,-56.078171,13.201703,-12.955773,-0.000639,0.018846,0.01432,-0.000134,-0.000288,0.000354,0,2016-02-20 00:48:51
30732,32.24,28.07,25.57,44.82,1007.88,1.72,52.0,198.7,-55.558299,13.546212,-13.09639,-0.000608,0.018672,0.014627,-0.000419,-0.000439,0.000209,0,2016-02-20 00:49:00
30733,32.25,28.07,25.57,45.03,1007.84,1.04,52.09,199.29,-55.140958,13.968723,-13.305933,-0.000657,0.01877,0.014611,-0.00042,-0.000477,9.9e-05,0,2016-02-20 00:49:10
30734,32.23,28.09,25.57,44.89,1007.85,1.39,51.89,199.51,-54.74446,14.017545,-13.410189,-0.00075,0.018754,0.014715,-0.00048,-0.000925,0.000204,0,2016-02-20 00:49:21
30735,32.21,28.1,25.57,44.82,1007.86,1.08,52.06,200.14,-54.400772,14.383543,-13.549315,-0.000668,0.018866,0.014722,-0.000562,-0.000464,8.7e-05,0,2016-02-20 00:49:30
30736,32.25,28.09,25.57,45.03,1007.89,1.35,52.03,200.31,-53.894454,14.493852,-13.509292,-0.000688,0.018959,0.01467,-0.0007,-0.000303,4e-06,0,2016-02-20 00:49:41
30737,32.21,28.1,25.57,45.11,1007.88,2.12,51.79,200.62,-53.321884,14.78062,-13.815134,-0.000657,0.018672,0.014529,-0.000351,-9.6e-05,7.8e-05,0,2016-02-20 00:49:50
30738,32.29,28.08,25.57,44.85,1007.87,1.72,51.81,201.9,-53.092706,15.37117,-14.673532,-0.000659,0.018968,0.014731,-0.000313,9.5e-05,3.2e-05,0,2016-02-20 00:50:00
30739,32.26,28.07,25.57,45.0,1007.89,1.91,52.03,202.41,-52.516448,15.504331,-15.041121,-0.000778,0.01877,0.014592,-0.000136,-0.000181,4.4e-05,0,2016-02-20 00:50:10
30740,32.26,28.08,25.57,44.87,1007.85,1.24,52.01,202.87,-51.890165,15.740563,-15.008583,-0.000696,0.018725,0.014911,5.7e-05,-0.000176,-6e-05,0,2016-02-20 00:50:20
30741,32.35,28.09,25.57,44.83,1007.85,1.32,52.02,202.91,-51.45686,15.977833,-14.811622,-0.00069,0.018685,0.01485,-0.000416,-0.000264,1e-06,0,2016-02-20 00:50:30
30742,32.22,28.08,25.57,44.93,1007.83,1.34,51.84,203.58,-51.004722,16.144848,-15.262758,-0.000714,0.018781,0.014665,-0.000454,-0.000698,-7.5e-05,0,2016-02-20 00:50:40
30743,32.23,28.1,25.57,45.14,1007.81,1.46,51.75,203.99,-50.145358,16.519397,-15.258953,-0.000686,0.018711,0.014728,-2.4e-05,1.8e-05,0.000142,0,2016-02-20 00:50:50
30744,32.23,28.08,25.56,44.86,1007.83,1.27,51.8,204.57,-49.554632,16.594078,-15.372669,-0.000594,0.018707,0.014815,-0.000707,-0.000688,1.6e-05,0,2016-02-20 00:51:00
30745,32.29,28.08,25.56,45.0,1007.84,1.85,52.0,205.12,-49.164915,17.021018,-15.635062,-0.000662,0.018901,0.01479,-0.000357,-0.000338,-0.000218,0,2016-02-20 00:51:11
30746,32.22,28.07,25.56,45.08,1007.84,1.51,52.23,205.39,-48.31715,17.133961,-15.503042,-0.000677,0.019101,0.014542,-8.8e-05,1.6e-05,-0.000195,0,2016-02-20 00:51:20
30747,32.3,28.07,25.56,44.93,1007.83,1.59,52.05,205.89,-47.70782,17.53624,-15.623201,-0.000674,0.018661,0.014646,-5.2e-05,-0.000407,-0.000308,0,2016-02-20 00:51:31
30748,32.22,28.08,25.56,44.93,1007.81,2.15,51.61,206.31,-47.319421,17.678526,-15.635422,-0.000732,0.018665,0.01464,-0.000357,-0.000259,-0.000184,0,2016-02-20 00:51:40
30749,32.24,28.08,25.56,44.85,1007.81,1.43,51.89,206.71,-46.913229,17.734883,-15.730718,-0.0006,0.01874,0.014646,-0.00031,-0.000131,-0.000339,0,2016-02-20 00:51:51
30750,32.21,28.08,25.56,44.93,1007.81,0.97,51.95,207.65,-46.269314,17.966253,-15.927991,-0.000578,0.018623,0.014866,-0.000207,-0.000201,-0.000375,0,2016-02-20 00:52:00
30751,32.24,28.07,25.56,44.92,1007.85,1.36,52.13,207.87,-45.707731,18.089596,-16.212919,-0.000648,0.018835,0.014638,-0.000123,7.4e-05,-0.000265,0,2016-02-20 00:52:11
30752,32.28,28.06,25.56,44.74,1007.82,1.87,51.93,208.53,-45.163499,18.609209,-16.249255,-0.000706,0.01866,0.014607,0.000278,0.000488,-0.000221,0,2016-02-20 00:52:20
30753,32.32,28.08,25.56,44.84,1007.78,1.82,52.23,209.15,-44.476685,18.830465,-16.517107,-0.00066,0.018816,0.014602,0.000422,0.00066,-0.000262,0,2016-02-20 00:52:31
30754,32.32,28.06,25.56,44.88,1007.78,0.95,52.26,209.53,-43.953707,18.995113,-16.342392,-0.000614,0.018508,0.014454,0.000632,0.000692,-4.3e-05,0,2016-02-20 00:52:40
30755,32.29,28.06,25.56,44.84,1007.77,1.11,52.05,209.92,-43.404918,19.035611,-16.351525,-0.00063,0.018738,0.014588,0.000732,0.000621,-6.3e-05,0,2016-02-20 00:52:51
